year,quarter,energy_source,consumption_mwh,cost_inr_lakhs,location,renewable,facility_type,tariff_inr_per_kwh,contract_id,supplier,peak_demand_kw,load_factor_pct,meter_id
2021,Q1,Green Hydrogen Pilot,78.267,14.52,Bhubaneswar Office,Yes,Office,18.0,L&T-2021-2850,L&T Hydrogen Pilot,82.8,83.7,MTR-353028
2021,Q1,Grid Electricity,1157.094,84.68,Jaipur Office,No,Office,7.2,DIS-2021-5743,DISCOM HT-Cat-A,860.8,70.4,MTR-143303
2021,Q1,Diesel Generators,108.333,10.89,Jaipur Office,No,Office,9.5,ON--2021-3762,On-site fuel,121.3,72.9,MTR-902254
2021,Q1,Natural Gas,476.231,27.64,Jaipur Office,No,Office,5.8,GAI-2021-2471,GAIL APM,473.8,71.0,MTR-387288
2021,Q1,Coal,147.533,6.26,Jaipur Office,No,Office,4.2,COA-2021-3496,Coal India e-auction,172.2,55.4,MTR-958556
2021,Q1,Furnace Oil,83.711,5.29,Jaipur Office,No,Office,6.1,IOC-2021-3150,IOCL bulk supply,99.9,54.4,MTR-817506
2021,Q1,Solar (rooftop+OPEN),449.05,18.78,Jaipur Office,Yes,Office,3.9,TAT-2021-8288,Tata Power Solar PPA,357.3,55.9,MTR-411223
2021,Q1,Wind PPA,195.666,9.24,Jaipur Office,Yes,Office,4.4,REN-2021-4278,ReNew Power PPA-2031,184.1,85.9,MTR-224226
2021,Q1,Biomass,123.997,6.53,Jaipur Office,Yes,Office,5.5,PEL-2021-9202,Pellet Plant — local,149.2,71.5,MTR-814303
2021,Q1,Green Hydrogen Pilot,78.208,13.43,Jaipur Office,Yes,Office,18.0,L&T-2021-1210,L&T Hydrogen Pilot,57.5,69.1,MTR-089382
2021,Q2,Grid Electricity,1842.614,137.85,Mumbai HQ,No,Office,7.2,DIS-2021-2003,DISCOM HT-Cat-A,1881.1,60.7,MTR-628439
2021,Q2,Diesel Generators,165.638,16.14,Mumbai HQ,No,Office,9.5,ON--2021-7502,On-site fuel,164.4,58.8,MTR-482501
2021,Q2,Natural Gas,730.674,45.2,Mumbai HQ,No,Office,5.8,GAI-2021-5556,GAIL APM,479.6,72.4,MTR-536847
2021,Q2,Coal,195.707,8.24,Mumbai HQ,No,Office,4.2,COA-2021-7252,Coal India e-auction,149.6,72.2,MTR-507811
2021,Q2,Furnace Oil,111.607,6.58,Mumbai HQ,No,Office,6.1,IOC-2021-8410,IOCL bulk supply,122.7,68.1,MTR-237260
2021,Q2,Solar (rooftop+OPEN),583.499,23.27,Mumbai HQ,Yes,Office,3.9,TAT-2021-2460,Tata Power Solar PPA,528.7,58.4,MTR-861968
2021,Q2,Wind PPA,294.997,13.79,Mumbai HQ,Yes,Office,4.4,REN-2021-8018,ReNew Power PPA-2031,207.3,73.4,MTR-643979
2021,Q2,Biomass,220.483,12.0,Mumbai HQ,Yes,Office,5.5,PEL-2021-1546,Pellet Plant — local,203.7,75.5,MTR-708529
2021,Q2,Green Hydrogen Pilot,124.979,23.51,Mumbai HQ,Yes,Office,18.0,L&T-2021-5078,L&T Hydrogen Pilot,135.0,71.4,MTR-609346
2021,Q2,Grid Electricity,22861.112,1564.77,Hazira Refinery,No,Refinery,7.2,DIS-2021-7672,DISCOM HT-Cat-A,20944.1,80.5,MTR-001728
2021,Q2,Diesel Generators,1966.882,200.61,Hazira Refinery,No,Refinery,9.5,ON--2021-8439,On-site fuel,2084.5,76.2,MTR-005264
2021,Q2,Natural Gas,8171.859,490.43,Hazira Refinery,No,Refinery,5.8,GAI-2021-4119,GAIL APM,5537.8,79.8,MTR-163559
2021,Q2,Coal,2372.165,95.9,Hazira Refinery,No,Refinery,4.2,COA-2021-6402,Coal India e-auction,1789.7,79.1,MTR-285145
2021,Q2,Furnace Oil,1278.342,82.64,Hazira Refinery,No,Refinery,6.1,IOC-2021-3568,IOCL bulk supply,1366.7,57.0,MTR-723278
2021,Q2,Solar (rooftop+OPEN),6041.542,248.04,Hazira Refinery,Yes,Refinery,3.9,TAT-2021-1610,Tata Power Solar PPA,5968.8,52.0,MTR-417162
2021,Q2,Wind PPA,3123.521,146.2,Hazira Refinery,Yes,Refinery,4.4,REN-2021-3205,ReNew Power PPA-2031,2312.1,78.7,MTR-671895
2021,Q2,Biomass,2418.048,136.3,Hazira Refinery,Yes,Refinery,5.5,PEL-2021-8129,Pellet Plant — local,2065.6,63.9,MTR-081818
2021,Q2,Green Hydrogen Pilot,1161.473,200.63,Hazira Refinery,Yes,Refinery,18.0,L&T-2021-5928,L&T Hydrogen Pilot,1048.2,71.5,MTR-183610
2021,Q2,Grid Electricity,14640.828,1102.25,Jamnagar Polymer Plant,No,Petchem,7.2,DIS-2021-9834,DISCOM HT-Cat-A,17522.3,83.2,MTR-996065
2021,Q2,Diesel Generators,1612.446,160.48,Jamnagar Polymer Plant,No,Petchem,9.5,ON--2021-4102,On-site fuel,1259.3,78.8,MTR-277664
2021,Q2,Natural Gas,6901.227,416.68,Jamnagar Polymer Plant,No,Petchem,5.8,GAI-2021-6281,GAIL APM,7845.8,63.7,MTR-910734
2021,Q2,Coal,2032.046,83.46,Jamnagar Polymer Plant,No,Petchem,4.2,COA-2021-4240,Coal India e-auction,2353.5,53.2,MTR-018469
2021,Q2,Furnace Oil,1140.507,70.22,Jamnagar Polymer Plant,No,Petchem,6.1,IOC-2021-5602,IOCL bulk supply,952.6,62.9,MTR-480516
2021,Q2,Solar (rooftop+OPEN),5186.781,213.6,Jamnagar Polymer Plant,Yes,Petchem,3.9,TAT-2021-8448,Tata Power Solar PPA,4198.6,62.4,MTR-683838
2021,Q2,Wind PPA,2998.562,141.9,Jamnagar Polymer Plant,Yes,Petchem,4.4,REN-2021-3458,ReNew Power PPA-2031,2979.5,80.8,MTR-097726
2021,Q2,Biomass,1849.162,102.27,Jamnagar Polymer Plant,Yes,Petchem,5.5,PEL-2021-7534,Pellet Plant — local,1209.5,49.3,MTR-503692
2021,Q2,Green Hydrogen Pilot,1136.083,213.04,Jamnagar Polymer Plant,Yes,Petchem,18.0,L&T-2021-6526,L&T Hydrogen Pilot,1182.9,72.9,MTR-066408
2021,Q2,Grid Electricity,11492.479,858.89,Vadodara Chemicals,No,Petchem,7.2,DIS-2021-8074,DISCOM HT-Cat-A,9761.3,66.5,MTR-182705
2021,Q2,Diesel Generators,1037.002,97.7,Vadodara Chemicals,No,Petchem,9.5,ON--2021-9697,On-site fuel,766.3,66.8,MTR-992353
2021,Q2,Natural Gas,3949.118,219.61,Vadodara Chemicals,No,Petchem,5.8,GAI-2021-4930,GAIL APM,2760.3,62.0,MTR-297189
2021,Q2,Coal,1212.426,50.92,Vadodara Chemicals,No,Petchem,4.2,COA-2021-1165,Coal India e-auction,1148.2,74.1,MTR-997958
2021,Q2,Furnace Oil,802.28,49.57,Vadodara Chemicals,No,Petchem,6.1,IOC-2021-5481,IOCL bulk supply,762.3,48.7,MTR-856908
2021,Q2,Solar (rooftop+OPEN),4008.555,154.3,Vadodara Chemicals,Yes,Petchem,3.9,TAT-2021-5957,Tata Power Solar PPA,3269.3,66.8,MTR-371821
2021,Q2,Wind PPA,1845.557,77.86,Vadodara Chemicals,Yes,Petchem,4.4,REN-2021-1947,ReNew Power PPA-2031,1672.5,52.5,MTR-263628
2021,Q2,Biomass,1161.762,63.01,Vadodara Chemicals,Yes,Petchem,5.5,PEL-2021-6871,Pellet Plant — local,1278.7,52.6,MTR-853705
2021,Q2,Green Hydrogen Pilot,704.943,126.75,Vadodara Chemicals,Yes,Petchem,18.0,L&T-2021-3121,L&T Hydrogen Pilot,749.8,48.4,MTR-099494
2021,Q2,Grid Electricity,9670.777,745.69,Paradip Plant,No,Petchem,7.2,DIS-2021-9976,DISCOM HT-Cat-A,9923.4,81.3,MTR-857306
2021,Q2,Diesel Generators,856.995,87.16,Paradip Plant,No,Petchem,9.5,ON--2021-9296,On-site fuel,648.4,84.1,MTR-266949
2021,Q2,Natural Gas,3416.823,205.6,Paradip Plant,No,Petchem,5.8,GAI-2021-4529,GAIL APM,2785.2,82.6,MTR-022594
2021,Q2,Coal,1132.508,50.19,Paradip Plant,No,Petchem,4.2,COA-2021-1566,Coal India e-auction,1313.3,54.0,MTR-723363
2021,Q2,Furnace Oil,638.899,40.83,Paradip Plant,No,Petchem,6.1,IOC-2021-9408,IOCL bulk supply,429.5,84.8,MTR-452812
2021,Q2,Solar (rooftop+OPEN),3539.076,135.8,Paradip Plant,Yes,Petchem,3.9,TAT-2021-6358,Tata Power Solar PPA,3961.1,68.0,MTR-646416
2021,Q2,Wind PPA,1507.17,71.43,Paradip Plant,Yes,Petchem,4.4,REN-2021-2348,ReNew Power PPA-2031,1359.2,59.5,MTR-083055
2021,Q2,Biomass,983.977,51.74,Paradip Plant,Yes,Petchem,5.5,PEL-2021-7272,Pellet Plant — local,1119.3,85.0,MTR-492977
2021,Q2,Green Hydrogen Pilot,528.546,91.84,Paradip Plant,Yes,Petchem,18.0,L&T-2021-2720,L&T Hydrogen Pilot,402.7,56.6,MTR-824898
2021,Q2,Grid Electricity,6956.526,504.47,Haldia Petchem,No,Petchem,7.2,DIS-2021-4538,DISCOM HT-Cat-A,4641.5,80.8,MTR-981490
2021,Q2,Diesel Generators,711.723,71.58,Haldia Petchem,No,Petchem,9.5,ON--2021-4967,On-site fuel,763.8,48.9,MTR-835552
2021,Q2,Natural Gas,2699.119,167.61,Haldia Petchem,No,Petchem,5.8,GAI-2021-6525,GAIL APM,2092.1,49.5,MTR-183796
2021,Q2,Coal,763.638,32.58,Haldia Petchem,No,Petchem,4.2,COA-2021-7004,Coal India e-auction,680.2,64.1,MTR-884565
2021,Q2,Furnace Oil,553.416,33.81,Haldia Petchem,No,Petchem,6.1,IOC-2021-5846,IOCL bulk supply,402.3,59.7,MTR-614014
2021,Q2,Solar (rooftop+OPEN),2789.19,107.7,Haldia Petchem,Yes,Petchem,3.9,TAT-2021-2796,Tata Power Solar PPA,2201.9,79.8,MTR-485214
2021,Q2,Wind PPA,1013.148,48.12,Haldia Petchem,Yes,Petchem,4.4,REN-2021-5483,ReNew Power PPA-2031,850.5,54.4,MTR-099432
2021,Q2,Biomass,794.116,45.74,Haldia Petchem,Yes,Petchem,5.5,PEL-2021-1535,Pellet Plant — local,726.2,54.0,MTR-061581
2021,Q2,Green Hydrogen Pilot,443.844,78.31,Haldia Petchem,Yes,Petchem,18.0,L&T-2021-6282,L&T Hydrogen Pilot,419.8,68.4,MTR-163373
2021,Q2,Grid Electricity,7638.181,564.33,Gandhar Gas Cracker,No,Petchem,7.2,DIS-2021-2490,DISCOM HT-Cat-A,8399.3,81.3,MTR-547147
2021,Q2,Diesel Generators,624.665,63.67,Gandhar Gas Cracker,No,Petchem,9.5,ON--2021-7958,On-site fuel,644.6,82.4,MTR-216004
2021,Q2,Natural Gas,2522.922,153.12,Gandhar Gas Cracker,No,Petchem,5.8,GAI-2021-3063,GAIL APM,2329.2,67.7,MTR-562960
2021,Q2,Coal,782.985,31.97,Gandhar Gas Cracker,No,Petchem,4.2,COA-2021-2904,Coal India e-auction,786.5,59.0,MTR-865770
2021,Q2,Furnace Oil,496.116,31.36,Gandhar Gas Cracker,No,Petchem,6.1,IOC-2021-3742,IOCL bulk supply,558.6,75.0,MTR-993178
2021,Q2,Solar (rooftop+OPEN),2465.089,102.9,Gandhar Gas Cracker,Yes,Petchem,3.9,TAT-2021-7696,Tata Power Solar PPA,2456.4,72.3,MTR-836536
2021,Q2,Wind PPA,1185.319,51.85,Gandhar Gas Cracker,Yes,Petchem,4.4,REN-2021-3686,ReNew Power PPA-2031,892.7,77.8,MTR-399898
2021,Q2,Biomass,691.151,38.57,Gandhar Gas Cracker,Yes,Petchem,5.5,PEL-2021-8610,Pellet Plant — local,473.8,55.2,MTR-989975
2021,Q2,Green Hydrogen Pilot,425.317,73.18,Gandhar Gas Cracker,Yes,Petchem,18.0,L&T-2021-1382,L&T Hydrogen Pilot,313.4,77.1,MTR-764235
2021,Q2,Grid Electricity,7885.618,553.67,Dahej Industrial Cluster,No,Petchem,7.2,DIS-2021-5603,DISCOM HT-Cat-A,5788.7,72.6,MTR-103634
2021,Q2,Diesel Generators,585.675,56.54,Dahej Industrial Cluster,No,Petchem,9.5,ON--2021-3902,On-site fuel,384.9,74.8,MTR-249572
2021,Q2,Natural Gas,2814.567,159.88,Dahej Industrial Cluster,No,Petchem,5.8,GAI-2021-9156,GAIL APM,2428.6,78.2,MTR-268921
2021,Q2,Coal,832.031,35.82,Dahej Industrial Cluster,No,Petchem,4.2,COA-2021-5939,Coal India e-auction,627.9,61.2,MTR-969690
2021,Q2,Furnace Oil,415.963,26.66,Dahej Industrial Cluster,No,Petchem,6.1,IOC-2021-4781,IOCL bulk supply,277.6,83.6,MTR-699139
2021,Q2,Solar (rooftop+OPEN),2448.384,93.48,Dahej Industrial Cluster,Yes,Petchem,3.9,TAT-2021-1731,Tata Power Solar PPA,2618.6,56.7,MTR-400089
2021,Q2,Wind PPA,1224.239,56.1,Dahej Industrial Cluster,Yes,Petchem,4.4,REN-2021-4418,ReNew Power PPA-2031,799.1,48.3,MTR-184557
2021,Q2,Biomass,720.571,38.45,Dahej Industrial Cluster,Yes,Petchem,5.5,PEL-2021-5146,Pellet Plant — local,717.8,79.6,MTR-023544
2021,Q2,Green Hydrogen Pilot,390.472,71.29,Dahej Industrial Cluster,Yes,Petchem,18.0,L&T-2021-7347,L&T Hydrogen Pilot,444.3,65.7,MTR-071226
2021,Q2,Grid Electricity,6095.58,418.41,Nagothane Plant,No,Petchem,7.2,DIS-2021-4626,DISCOM HT-Cat-A,4953.9,73.7,MTR-657474
2021,Q2,Diesel Generators,546.394,52.34,Nagothane Plant,No,Petchem,9.5,ON--2021-7054,On-site fuel,378.6,78.1,MTR-140883
2021,Q2,Natural Gas,2362.446,145.68,Nagothane Plant,No,Petchem,5.8,GAI-2021-8179,GAIL APM,1995.5,56.9,MTR-641661
2021,Q2,Coal,694.035,29.86,Nagothane Plant,No,Petchem,4.2,COA-2021-7700,Coal India e-auction,688.5,62.8,MTR-940891
2021,Q2,Furnace Oil,392.992,24.36,Nagothane Plant,No,Petchem,6.1,IOC-2021-8858,IOCL bulk supply,436.5,80.5,MTR-211443
2021,Q2,Solar (rooftop+OPEN),2169.162,91.06,Nagothane Plant,Yes,Petchem,3.9,TAT-2021-2908,Tata Power Solar PPA,2017.6,49.2,MTR-761415
2021,Q2,Wind PPA,988.321,42.0,Nagothane Plant,Yes,Petchem,4.4,REN-2021-7570,ReNew Power PPA-2031,862.1,79.9,MTR-804723
2021,Q2,Biomass,626.931,35.51,Nagothane Plant,Yes,Petchem,5.5,PEL-2021-3622,Pellet Plant — local,740.7,67.6,MTR-914854
2021,Q2,Green Hydrogen Pilot,334.25,64.2,Nagothane Plant,Yes,Petchem,18.0,L&T-2021-4630,L&T Hydrogen Pilot,268.1,80.9,MTR-839356
2021,Q2,Grid Electricity,5910.351,418.2,Visakhapatnam Port,No,Logistics,7.2,DIS-2021-7337,DISCOM HT-Cat-A,6979.9,84.6,MTR-221292
2021,Q2,Diesel Generators,593.209,57.81,Visakhapatnam Port,No,Logistics,9.5,ON--2021-2040,On-site fuel,575.5,68.6,MTR-526262
2021,Q2,Natural Gas,2517.637,149.66,Visakhapatnam Port,No,Logistics,5.8,GAI-2021-3598,GAIL APM,1940.7,78.0,MTR-545611
2021,Q2,Coal,711.466,31.13,Visakhapatnam Port,No,Logistics,4.2,COA-2021-4077,Coal India e-auction,745.9,78.0,MTR-634210
2021,Q2,Furnace Oil,433.743,27.55,Visakhapatnam Port,No,Logistics,6.1,IOC-2021-2569,IOCL bulk supply,380.8,62.3,MTR-775260
2021,Q2,Solar (rooftop+OPEN),2018.525,82.59,Visakhapatnam Port,Yes,Logistics,3.9,TAT-2021-8869,Tata Power Solar PPA,2238.8,79.7,MTR-068097
2021,Q2,Wind PPA,1093.542,47.83,Visakhapatnam Port,Yes,Logistics,4.4,REN-2021-2684,ReNew Power PPA-2031,788.8,48.3,MTR-901652
2021,Q2,Biomass,638.115,36.92,Visakhapatnam Port,Yes,Logistics,5.5,PEL-2021-7608,Pellet Plant — local,535.7,73.6,MTR-699765
2021,Q2,Green Hydrogen Pilot,397.11,67.95,Visakhapatnam Port,Yes,Logistics,18.0,L&T-2021-9209,L&T Hydrogen Pilot,331.6,84.2,MTR-389938
2021,Q2,Grid Electricity,5053.223,348.12,Mangalore Storage,No,Logistics,7.2,DIS-2021-3495,DISCOM HT-Cat-A,3322.5,48.7,MTR-248664
2021,Q2,Diesel Generators,361.236,34.3,Mangalore Storage,No,Logistics,9.5,ON--2021-3616,On-site fuel,418.1,72.7,MTR-946367
2021,Q2,Natural Gas,1596.685,98.1,Mangalore Storage,No,Logistics,5.8,GAI-2021-8942,GAIL APM,1686.8,58.1,MTR-658136
2021,Q2,Coal,546.414,23.62,Mangalore Storage,No,Logistics,4.2,COA-2021-7246,Coal India e-auction,628.2,66.9,MTR-312827
2021,Q2,Furnace Oil,268.954,15.69,Mangalore Storage,No,Logistics,6.1,IOC-2021-8400,IOCL bulk supply,202.9,60.6,MTR-171777
2021,Q2,Solar (rooftop+OPEN),1334.605,50.76,Mangalore Storage,Yes,Logistics,3.9,TAT-2021-3038,Tata Power Solar PPA,1525.1,67.2,MTR-056953
2021,Q2,Wind PPA,709.837,31.56,Mangalore Storage,Yes,Logistics,4.4,REN-2021-8028,ReNew Power PPA-2031,581.8,79.4,MTR-578496
2021,Q2,Biomass,449.107,24.89,Mangalore Storage,Yes,Logistics,5.5,PEL-2021-3952,Pellet Plant — local,384.1,59.1,MTR-168574
2021,Q2,Green Hydrogen Pilot,250.909,48.55,Mangalore Storage,Yes,Logistics,18.0,L&T-2021-6040,L&T Hydrogen Pilot,275.9,82.2,MTR-735111
2021,Q2,Grid Electricity,3360.859,232.24,Kochi Tankage,No,Logistics,7.2,DIS-2021-5456,DISCOM HT-Cat-A,2565.9,53.3,MTR-413625
2021,Q2,Diesel Generators,298.623,27.74,Kochi Tankage,No,Logistics,9.5,ON--2021-1655,On-site fuel,308.7,74.8,MTR-410089
2021,Q2,Natural Gas,1679.747,94.61,Kochi Tankage,No,Logistics,5.8,GAI-2021-8728,GAIL APM,1748.7,59.5,MTR-222981
2021,Q2,Coal,422.613,17.77,Kochi Tankage,No,Logistics,4.2,COA-2021-1921,Coal India e-auction,498.8,55.6,MTR-270901
2021,Q2,Furnace Oil,255.285,15.33,Kochi Tankage,No,Logistics,6.1,IOC-2021-8049,IOCL bulk supply,175.6,85.6,MTR-792762
2021,Q2,Solar (rooftop+OPEN),1259.524,50.38,Kochi Tankage,Yes,Logistics,3.9,TAT-2021-6129,Tata Power Solar PPA,859.3,77.2,MTR-781712
2021,Q2,Wind PPA,636.223,28.91,Kochi Tankage,Yes,Logistics,4.4,REN-2021-1139,ReNew Power PPA-2031,731.4,80.9,MTR-535517
2021,Q2,Biomass,392.754,23.28,Kochi Tankage,Yes,Logistics,5.5,PEL-2021-5215,Pellet Plant — local,379.4,67.4,MTR-935151
2021,Q2,Green Hydrogen Pilot,223.919,40.13,Kochi Tankage,Yes,Logistics,18.0,L&T-2021-1409,L&T Hydrogen Pilot,238.2,68.4,MTR-372436
2021,Q2,Grid Electricity,3363.395,260.02,Nashik Logistics,No,Logistics,7.2,DIS-2021-7771,DISCOM HT-Cat-A,3839.1,61.6,MTR-094391
2021,Q2,Diesel Generators,284.448,25.94,Nashik Logistics,No,Logistics,9.5,ON--2021-8468,On-site fuel,250.5,61.6,MTR-841945
2021,Q2,Natural Gas,1499.374,91.18,Nashik Logistics,No,Logistics,5.8,GAI-2021-2043,GAIL APM,1517.5,69.4,MTR-542215
2021,Q2,Coal,348.558,15.73,Nashik Logistics,No,Logistics,4.2,COA-2021-8606,Coal India e-auction,363.7,56.1,MTR-909644
2021,Q2,Furnace Oil,237.449,15.4,Nashik Logistics,No,Logistics,6.1,IOC-2021-1364,IOCL bulk supply,240.2,62.1,MTR-768594
2021,Q2,Solar (rooftop+OPEN),1111.833,42.66,Nashik Logistics,Yes,Logistics,3.9,TAT-2021-3814,Tata Power Solar PPA,741.0,69.7,MTR-460135
2021,Q2,Wind PPA,513.482,23.69,Nashik Logistics,Yes,Logistics,4.4,REN-2021-7824,ReNew Power PPA-2031,333.3,83.9,MTR-025840
2021,Q2,Biomass,323.082,17.91,Nashik Logistics,Yes,Logistics,5.5,PEL-2021-2900,Pellet Plant — local,302.4,66.5,MTR-615917
2021,Q2,Green Hydrogen Pilot,223.387,39.03,Nashik Logistics,Yes,Logistics,18.0,L&T-2021-1892,L&T Hydrogen Pilot,201.0,65.6,MTR-138294
2021,Q2,Grid Electricity,3393.642,247.0,Kandla Terminal,No,Logistics,7.2,DIS-2021-4772,DISCOM HT-Cat-A,3767.3,52.0,MTR-809102
2021,Q2,Diesel Generators,252.462,23.38,Kandla Terminal,No,Logistics,9.5,ON--2021-2467,On-site fuel,219.7,60.3,MTR-556657
2021,Q2,Natural Gas,1258.285,72.99,Kandla Terminal,No,Logistics,5.8,GAI-2021-9909,GAIL APM,986.6,60.6,MTR-346607
2021,Q2,Coal,353.1,14.65,Kandla Terminal,No,Logistics,4.2,COA-2021-8395,Coal India e-auction,381.9,78.6,MTR-256235
2021,Q2,Furnace Oil,209.827,12.92,Kandla Terminal,No,Logistics,6.1,IOC-2021-9540,IOCL bulk supply,160.1,85.5,MTR-404608
2021,Q2,Solar (rooftop+OPEN),1084.383,45.05,Kandla Terminal,Yes,Logistics,3.9,TAT-2021-4187,Tata Power Solar PPA,840.5,80.9,MTR-745423
2021,Q2,Wind PPA,449.113,20.03,Kandla Terminal,Yes,Logistics,4.4,REN-2021-1823,ReNew Power PPA-2031,411.7,82.7,MTR-990565
2021,Q2,Biomass,301.414,16.08,Kandla Terminal,Yes,Logistics,5.5,PEL-2021-5899,Pellet Plant — local,254.6,75.0,MTR-480103
2021,Q2,Green Hydrogen Pilot,220.64,42.21,Kandla Terminal,Yes,Logistics,18.0,L&T-2021-4891,L&T Hydrogen Pilot,144.1,82.4,MTR-767913
2021,Q2,Grid Electricity,3888.947,300.65,Tuticorin Port Cluster,No,Logistics,7.2,DIS-2021-6801,DISCOM HT-Cat-A,2928.4,73.5,MTR-583327
2021,Q2,Diesel Generators,321.048,32.63,Tuticorin Port Cluster,No,Logistics,9.5,ON--2021-2704,On-site fuel,346.5,50.7,MTR-729265
2021,Q2,Natural Gas,1420.319,84.58,Tuticorin Port Cluster,No,Logistics,5.8,GAI-2021-7471,GAIL APM,1503.8,66.4,MTR-096195
2021,Q2,Coal,351.94,14.67,Tuticorin Port Cluster,No,Logistics,4.2,COA-2021-3050,Coal India e-auction,251.9,55.0,MTR-352509
2021,Q2,Furnace Oil,252.086,16.47,Tuticorin Port Cluster,No,Logistics,6.1,IOC-2021-4208,IOCL bulk supply,274.4,58.1,MTR-623060
2021,Q2,Solar (rooftop+OPEN),1127.255,44.94,Tuticorin Port Cluster,Yes,Logistics,3.9,TAT-2021-7258,Tata Power Solar PPA,731.7,57.7,MTR-722289
2021,Q2,Wind PPA,508.217,23.98,Tuticorin Port Cluster,Yes,Logistics,4.4,REN-2021-3220,ReNew Power PPA-2031,503.0,52.0,MTR-783658
2021,Q2,Biomass,313.824,18.4,Tuticorin Port Cluster,Yes,Logistics,5.5,PEL-2021-6344,Pellet Plant — local,313.1,61.8,MTR-503237
2021,Q2,Green Hydrogen Pilot,190.695,34.09,Tuticorin Port Cluster,Yes,Logistics,18.0,L&T-2021-9280,L&T Hydrogen Pilot,153.3,70.2,MTR-749025
2021,Q2,Grid Electricity,4342.441,336.3,Kolkata Distribution,No,Distribution,7.2,DIS-2021-5367,DISCOM HT-Cat-A,4683.9,80.2,MTR-379824
2021,Q2,Diesel Generators,324.393,33.1,Kolkata Distribution,No,Distribution,9.5,ON--2021-1744,On-site fuel,373.1,66.5,MTR-376288
2021,Q2,Natural Gas,1527.059,88.96,Kolkata Distribution,No,Distribution,5.8,GAI-2021-8639,GAIL APM,1167.9,77.0,MTR-743217
2021,Q2,Coal,437.442,18.54,Kolkata Distribution,No,Distribution,4.2,COA-2021-9118,Coal India e-auction,383.6,66.9,MTR-436604
2021,Q2,Furnace Oil,251.176,14.92,Kolkata Distribution,No,Distribution,6.1,IOC-2021-7960,IOCL bulk supply,262.4,66.8,MTR-173436
2021,Q2,Solar (rooftop+OPEN),1142.767,47.36,Kolkata Distribution,Yes,Distribution,3.9,TAT-2021-4910,Tata Power Solar PPA,744.9,81.1,MTR-925792
2021,Q2,Wind PPA,595.394,24.93,Kolkata Distribution,Yes,Distribution,4.4,REN-2021-1228,ReNew Power PPA-2031,633.0,62.2,MTR-569318
2021,Q2,Biomass,385.979,20.73,Kolkata Distribution,Yes,Distribution,5.5,PEL-2021-5824,Pellet Plant — local,309.3,51.1,MTR-299734
2021,Q2,Green Hydrogen Pilot,247.213,43.42,Kolkata Distribution,Yes,Distribution,18.0,L&T-2021-4168,L&T Hydrogen Pilot,237.5,69.6,MTR-587544
2021,Q2,Grid Electricity,3450.401,265.78,Hyderabad Distribution,No,Distribution,7.2,DIS-2021-9038,DISCOM HT-Cat-A,3635.3,64.8,MTR-718817
2021,Q2,Diesel Generators,256.996,26.23,Hyderabad Distribution,No,Distribution,9.5,ON--2021-7073,On-site fuel,270.7,84.3,MTR-722353
2021,Q2,Natural Gas,1017.159,63.04,Hyderabad Distribution,No,Distribution,5.8,GAI-2021-3310,GAIL APM,676.8,72.4,MTR-716663
2021,Q2,Coal,338.432,15.21,Hyderabad Distribution,No,Distribution,4.2,COA-2021-3789,Coal India e-auction,348.6,85.4,MTR-463158
2021,Q2,Furnace Oil,178.404,11.21,Hyderabad Distribution,No,Distribution,6.1,IOC-2021-2631,IOCL bulk supply,186.3,62.5,MTR-146882
2021,Q2,Solar (rooftop+OPEN),1013.554,41.61,Hyderabad Distribution,Yes,Distribution,3.9,TAT-2021-8581,Tata Power Solar PPA,1162.8,69.8,MTR-952346
2021,Q2,Wind PPA,459.523,19.58,Hyderabad Distribution,Yes,Distribution,4.4,REN-2021-6557,ReNew Power PPA-2031,514.3,69.0,MTR-404127
2021,Q2,Biomass,377.514,20.51,Hyderabad Distribution,Yes,Distribution,5.5,PEL-2021-1505,Pellet Plant — local,448.8,85.2,MTR-798907
2021,Q2,Green Hydrogen Pilot,205.275,39.29,Hyderabad Distribution,Yes,Distribution,18.0,L&T-2021-9497,L&T Hydrogen Pilot,157.4,52.2,MTR-560990
2021,Q2,Grid Electricity,2936.866,218.01,Lucknow Distribution,No,Distribution,7.2,DIS-2021-1454,DISCOM HT-Cat-A,3483.3,49.2,MTR-976371
2021,Q2,Diesel Generators,263.085,26.96,Lucknow Distribution,No,Distribution,9.5,ON--2021-8831,On-site fuel,287.1,84.4,MTR-348161
2021,Q2,Natural Gas,959.869,59.88,Lucknow Distribution,No,Distribution,5.8,GAI-2021-4726,GAIL APM,745.4,62.8,MTR-339765
2021,Q2,Coal,340.511,13.86,Lucknow Distribution,No,Distribution,4.2,COA-2021-5923,Coal India e-auction,358.1,70.4,MTR-642151
2021,Q2,Furnace Oil,205.409,13.5,Lucknow Distribution,No,Distribution,6.1,IOC-2021-4047,IOCL bulk supply,188.5,70.7,MTR-421512
2021,Q2,Solar (rooftop+OPEN),1004.831,40.05,Lucknow Distribution,Yes,Distribution,3.9,TAT-2021-1131,Tata Power Solar PPA,719.1,51.7,MTR-727628
2021,Q2,Wind PPA,409.675,18.64,Lucknow Distribution,Yes,Distribution,4.4,REN-2021-5141,ReNew Power PPA-2031,372.5,55.0,MTR-164267
2021,Q2,Biomass,264.709,14.17,Lucknow Distribution,Yes,Distribution,5.5,PEL-2021-9217,Pellet Plant — local,188.8,61.2,MTR-574189
